t [s],ag [g]
24.310000,-0.00133471
24.315000,-0.00100927
24.320000,-0.00263856
24.325000,-0.00342795
24.330000,-0.00209091
24.335000,-0.00018514
24.340000,0.00042340
24.345000,0.00067229
24.350000,0.00037812
24.355000,0.00054888
24.360000,0.00062841
24.365000,0.00098442
24.370000,0.00014388
24.375000,0.00038064
24.380000,-0.00108601
24.385000,-0.00270708
24.390000,-0.00139478
24.395000,0.00184146
24.400000,0.00199599
24.405000,0.00198503
24.410000,0.00333805
24.415000,0.00180307
24.420000,0.00006717
24.425000,0.00079547
24.430000,0.00222235
24.435000,0.00271964
24.440000,0.00236883
24.445000,0.00407774
24.450000,0.00332565
24.455000,0.00298702
24.460000,0.00231988
24.465000,0.00090134
24.470000,0.00054394
24.475000,0.00030006
24.480000,0.00007781
24.485000,0.00057264
24.490000,-0.00014415
24.495000,0.00108314
24.500000,0.00063957
24.505000,-0.00055364
24.510000,-0.00176164
24.515000,-0.00219611
24.520000,-0.00238846
24.525000,-0.00193647
24.530000,-0.00177811
24.535000,-0.00062340
24.540000,-0.00111008
24.545000,-0.00041788
24.550000,-0.00033016
24.555000,0.00030698
24.560000,-0.00045623
24.565000,0.00042179
24.570000,-0.00063597
24.575000,0.00158575
24.580000,-0.00005980
24.585000,-0.00055433
24.590000,-0.00064240
24.595000,0.00087265
24.600000,0.00254829
24.605000,0.00142469
24.610000,0.00253313
24.615000,0.00096360
24.620000,0.00268676
24.625000,0.00204702
24.630000,0.00246680
24.635000,0.00253444
24.640000,0.00151574
24.645000,0.00144364
24.650000,0.00171950
24.655000,0.00041632
24.660000,0.00070581
24.665000,0.00045428
24.670000,-0.00040349
24.675000,0.00056534
24.680000,-0.00022349
24.685000,-0.00189605
24.690000,-0.00119669
24.695000,-0.00215880
24.700000,-0.00202705
24.705000,-0.00292649
24.710000,-0.00157698
24.715000,-0.00136472
24.720000,-0.00063794
24.725000,-0.00120466
24.730000,-0.00210120
24.735000,-0.00210671
24.740000,-0.00142977
24.745000,-0.00075920
24.750000,0.00077729
24.755000,0.00104952
24.760000,0.00254278
24.765000,0.00138119
24.770000,0.00098023
24.775000,-0.00001569
24.780000,0.00011942
24.785000,-0.00080201
24.790000,-0.00030428
24.795000,-0.00030765
24.800000,-0.00007227
24.805000,0.00020296
24.810000,-0.00010634
24.815000,0.00089269
24.820000,0.00283437
24.825000,0.00320796
24.830000,0.00322769
24.835000,0.00358806
24.840000,0.00284612
24.845000,0.00189683
24.850000,0.00115049
24.855000,0.00148605
24.860000,0.00166362
24.865000,0.00300400
24.870000,0.00151014
24.875000,0.00188778
24.880000,0.00304575
24.885000,0.00173310
24.890000,0.00238959
24.895000,0.00273888
24.900000,0.00255715
24.905000,0.00094394
24.910000,0.00014400
24.915000,0.00079779
24.920000,0.00159280
24.925000,0.00131305
24.930000,0.00096004
24.935000,0.00202041
24.940000,0.00202292
24.945000,0.00238559
24.950000,0.00288008
24.955000,0.00100743
24.960000,0.00368970
24.965000,0.00399886
24.970000,0.00550028
24.975000,0.00453153
24.980000,0.00277790
24.985000,0.00306791
24.990000,0.00135819
24.995000,0.00058060
25.000000,0.00036842
25.005000,-0.00093146
25.010000,-0.00093681
25.015000,-0.00102636
25.020000,-0.00130170
25.025000,-0.00181506
25.030000,-0.00062840
25.035000,-0.00063232
25.040000,-0.00046155
25.045000,-0.00011932
25.050000,-0.00080305
25.055000,-0.00104328
25.060000,0.00100364
25.065000,0.00036967
25.070000,0.00174268
25.075000,0.00007467
25.080000,0.00022129
25.085000,-0.00028754
25.090000,-0.00007088
25.095000,0.00047035
25.100000,0.00091229
25.105000,0.00016657
25.110000,-0.00080081
25.115000,-0.00031799
25.120000,0.00074651
25.125000,0.00123025
25.130000,0.00239370
25.135000,0.00167470
25.140000,0.00077012
25.145000,0.00035013
25.150000,0.00114428
25.155000,0.00076337
25.160000,-0.00025729
25.165000,0.00041619
25.170000,-0.00014241
25.175000,-0.00079693
25.180000,-0.00193195
25.185000,-0.00145664
25.190000,-0.00133615
25.195000,-0.00049442
25.200000,-0.00081239
25.205000,-0.00061958
25.210000,0.00041171
25.215000,-0.00040841
25.220000,0.00121447
25.225000,0.00132060
25.230000,0.00111889
25.235000,0.00152620
25.240000,0.00168452
25.245000,0.00133136
25.250000,0.00139037
25.255000,0.00196810
25.260000,0.00327842
25.265000,0.00412289
25.270000,0.00506903
25.275000,0.00550469
25.280000,0.00531240
25.285000,0.00420393
25.290000,0.00376938
25.295000,0.00298674
25.300000,0.00335494
25.305000,0.00115921
25.310000,0.00069573
25.315000,0.00099909
25.320000,0.00115997
25.325000,0.00132580
25.330000,0.00147269
25.335000,0.00019494
25.340000,0.00121962
25.345000,0.00179722
25.350000,0.00267157
25.355000,0.00268734
25.360000,0.00220208
25.365000,0.00274054
25.370000,0.00204586
25.375000,0.00099069
25.380000,-0.00069245
25.385000,-0.00146147
25.390000,-0.00166078
25.395000,-0.00292112
25.400000,-0.00428283
25.405000,-0.00467582
25.410000,-0.00372906
25.415000,-0.00387325
25.420000,-0.00352836
25.425000,-0.00427820
25.430000,-0.00399320
25.435000,-0.00338624
25.440000,-0.00428402
25.445000,-0.00448896
25.450000,-0.00456343
25.455000,-0.00402628
25.460000,-0.00428424
25.465000,-0.00540691
25.470000,-0.00554374
25.475000,-0.00407577
25.480000,-0.00274093
25.485000,-0.00296473
25.490000,-0.00340240
25.495000,-0.00392588
25.500000,-0.00396629
25.505000,-0.00353852
25.510000,-0.00264082
25.515000,-0.00105276
25.520000,-0.00102569
25.525000,0.00054146
25.530000,0.00150047
25.535000,0.00135501
25.540000,0.00028816
25.545000,0.00030105
25.550000,0.00162102
25.555000,0.00150302
25.560000,0.00289284
25.565000,0.00198271
25.570000,0.00338794
25.575000,0.00291103
25.580000,0.00209623
25.585000,0.00162043
25.590000,0.00109001
25.595000,-0.00018634
25.600000,-0.00088405
25.605000,-0.00267585
25.610000,-0.00163010
25.615000,-0.00109600
25.620000,-0.00149220
25.625000,-0.00202593
25.630000,-0.00085797
25.635000,-0.00160301
25.640000,-0.00080935
25.645000,0.00026719
25.650000,0.00084401
25.655000,0.00084160
25.660000,0.00134840
25.665000,0.00120447
25.670000,0.00201679
25.675000,0.00144066
25.680000,0.00280583
25.685000,0.00330655
25.690000,0.00304576
25.695000,0.00379091
25.700000,0.00440895
25.705000,0.00393842
25.710000,0.00288906
25.715000,0.00173740
25.720000,0.00105848
25.725000,0.00075057
25.730000,0.00052018
25.735000,0.00216767
25.740000,0.00199869
25.745000,0.00195015
25.750000,0.00136604
25.755000,0.00231447
25.760000,0.00109717
25.765000,0.00116942
25.770000,0.00098857
25.775000,0.00079496
25.780000,0.00072894
25.785000,0.00021708
25.790000,-0.00064644
25.795000,0.00009112
25.800000,0.00104232
25.805000,0.00144724
25.810000,0.00227141
25.815000,0.00226202
25.820000,0.00045721
25.825000,-0.00036333
25.830000,-0.00004373
25.835000,-0.00180254
25.840000,-0.00167336
25.845000,-0.00139563
25.850000,-0.00114757
25.855000,-0.00189962
25.860000,-0.00209449
25.865000,-0.00225878
25.870000,-0.00199351
25.875000,-0.00209264
25.880000,-0.00324583
25.885000,-0.00138219
25.890000,-0.00105388
25.895000,-0.00113667
25.900000,-0.00142998
25.905000,-0.00078391
25.910000,-0.00055261
25.915000,-0.00017243
25.920000,-0.00118793
25.925000,-0.00257662
25.930000,-0.00147319
25.935000,-0.00120437
25.940000,-0.00089704
25.945000,0.00002747
25.950000,-0.00019054
25.955000,0.00022941
25.960000,-0.00100463
25.965000,-0.00098237
25.970000,-0.00094975
25.975000,-0.00016217
25.980000,-0.00042305
25.985000,0.00110380
25.990000,-0.00070167
25.995000,0.00012288
26.000000,-0.00108192
26.005000,-0.00030431
26.010000,0.00030865
26.015000,-0.00012446
26.020000,-0.00035106
26.025000,-0.00048258
26.030000,0.00012338
26.035000,-0.00020855
26.040000,0.00007169
26.045000,0.00016513
26.050000,0.00064912
26.055000,0.00079092
26.060000,0.00110377
26.065000,0.00160068
26.070000,0.00205154
26.075000,0.00245486
26.080000,0.00224869
26.085000,0.00209780
26.090000,0.00149826
26.095000,0.00185323
26.100000,0.00111864
26.105000,0.00089587
26.110000,0.00077284
26.115000,0.00110726
26.120000,0.00137275
26.125000,0.00177081
26.130000,0.00181290
26.135000,0.00078745
26.140000,0.00039261
26.145000,0.00045730
26.150000,0.00065012
26.155000,0.00008404
26.160000,-0.00036104
26.165000,-0.00044751
26.170000,-0.00123863
26.175000,-0.00132780
26.180000,-0.00054517
26.185000,-0.00135201
26.190000,-0.00220679
26.195000,-0.00143856
26.200000,-0.00147468
26.205000,-0.00035213
26.210000,-0.00120471
26.215000,-0.00047953
26.220000,-0.00025400
26.225000,-0.00100138
26.230000,-0.00069774
26.235000,0.00079043
26.240000,0.00135632
26.245000,0.00147441
26.250000,0.00120938
26.255000,0.00032455
26.260000,-0.00054133
26.265000,-0.00075734
26.270000,-0.00013011
26.275000,-0.00021442
26.280000,0.00088623
26.285000,0.00025760
26.290000,-0.00043410
26.295000,-0.00035665
26.300000,-0.00037325
26.305000,0.00065384
26.310000,0.00107218
26.315000,0.00108078
26.320000,0.00056186
26.325000,0.00099853
26.330000,0.00252977
26.335000,0.00250664
26.340000,0.00160141
26.345000,0.00052405
26.350000,0.00026882
26.355000,0.00038565
26.360000,-0.00008951
26.365000,-0.00038148
26.370000,-0.00067587
26.375000,0.00017267
26.380000,-0.00063961
26.385000,-0.00091849
26.390000,-0.00018993
26.395000,0.00078983
26.400000,0.00040167
26.405000,0.00028803
26.410000,0.00147171
26.415000,0.00224467
26.420000,0.00166403
26.425000,0.00100036
26.430000,0.00104825
26.435000,0.00044259
26.440000,0.00016933
26.445000,0.00038997
26.450000,-0.00064717
26.455000,-0.00045145
26.460000,-0.00012562
26.465000,-0.00024455
26.470000,0.00030278
26.475000,-0.00008265
26.480000,-0.00023909
26.485000,-0.00132277
26.490000,-0.00308777
26.495000,-0.00362318
26.500000,-0.00350120
26.505000,-0.00332874
26.510000,-0.00333758
26.515000,-0.00333309
26.520000,-0.00321200
26.525000,-0.00299153
26.530000,-0.00326778
26.535000,-0.00403179
26.540000,-0.00340437
26.545000,-0.00398907
26.550000,-0.00282495
26.555000,-0.00325330
26.560000,-0.00323267
26.565000,-0.00242706
26.570000,-0.00249949
26.575000,-0.00300647
26.580000,-0.00288697
26.585000,-0.00210609
26.590000,-0.00191303
26.595000,-0.00182783
26.600000,-0.00171058
26.605000,-0.00077259
26.610000,-0.00139498
26.615000,-0.00106307
26.620000,0.00051863
26.625000,0.00060276
26.630000,0.00116327
26.635000,0.00077480
26.640000,0.00049777
26.645000,0.00058744
26.650000,0.00057078
26.655000,0.00002153
26.660000,0.00054749
26.665000,0.00028801
26.670000,0.00073820
26.675000,0.00068802
26.680000,0.00150451
26.685000,0.00137135
26.690000,0.00082892
26.695000,0.00147375
26.700000,0.00059921
26.705000,0.00035318
26.710000,0.00015610
26.715000,0.00074975
26.720000,0.00097748
26.725000,0.00102775
26.730000,0.00191579
26.735000,0.00188303
26.740000,0.00099796
26.745000,0.00024925
26.750000,-0.00064019
26.755000,-0.00068495
26.760000,-0.00075317
26.765000,-0.00057009
26.770000,-0.00046025
26.775000,-0.00038039
26.780000,0.00057451
26.785000,0.00070006
26.790000,0.00014528
26.795000,-0.00018189
26.800000,-0.00050138
26.805000,-0.00057015
26.810000,-0.00143224
26.815000,-0.00080101
26.820000,-0.00152146
26.825000,-0.00121400
26.830000,-0.00069739
26.835000,-0.00029563
26.840000,-0.00019878
26.845000,-0.00017848
26.850000,0.00074240
26.855000,0.00113053
26.860000,0.00031333
26.865000,0.00062108
26.870000,-0.00004819
26.875000,0.00038262
26.880000,0.00078413
26.885000,0.00218888
26.890000,0.00216301
26.895000,0.00193340
26.900000,0.00165672
26.905000,0.00188997
26.910000,0.00206022
26.915000,0.00219552
26.920000,0.00273701
26.925000,0.00285997
26.930000,0.00185091
26.935000,0.00144393
26.940000,0.00137441
26.945000,0.00150043
26.950000,0.00071211
26.955000,0.00123059
26.960000,0.00089343
26.965000,0.00129265
26.970000,0.00163733
26.975000,0.00113555
26.980000,0.00137995
26.985000,0.00189763
26.990000,0.00182223
26.995000,0.00202801
27.000000,0.00122026
27.005000,0.00043312
27.010000,0.00056159
27.015000,-0.00055426
27.020000,-0.00095657
27.025000,-0.00104812
27.030000,-0.00070995
27.035000,0.00000912
27.040000,0.00048794
27.045000,-0.00028260
27.050000,-0.00050717
27.055000,-0.00030496
27.060000,-0.00055906
27.065000,-0.00034793
27.070000,-0.00091797
27.075000,-0.00143698
27.080000,0.00003062
27.085000,-0.00023984
27.090000,-0.00030253
27.095000,0.00028596
27.100000,0.00025325
27.105000,0.00095615
27.110000,0.00227924
27.115000,0.00232338
27.120000,0.00383818
27.125000,0.00343509
27.130000,0.00197722
27.135000,0.00203555
27.140000,0.00220822
27.145000,0.00139127
27.150000,0.00055811
27.155000,-0.00000137
27.160000,-0.00095614
27.165000,-0.00098680
27.170000,-0.00137509
27.175000,-0.00046548
27.180000,0.00008907
27.185000,-0.00008278
27.190000,-0.00022831
27.195000,0.00048343
27.200000,0.00084633
27.205000,-0.00000636
27.210000,0.00005312
27.215000,0.00024199
27.220000,0.00030884
27.225000,0.00075573
27.230000,0.00045691
27.235000,-0.00051991
27.240000,0.00001306
27.245000,-0.00055789
27.250000,-0.00080454
27.255000,-0.00066677
27.260000,-0.00138904
27.265000,-0.00144088
27.270000,-0.00195835
27.275000,-0.00225300
27.280000,-0.00270311
27.285000,-0.00322421
27.290000,-0.00267918
27.295000,-0.00222809
27.300000,-0.00207394
27.305000,-0.00227793
27.310000,-0.00279623
27.315000,-0.00395485
27.320000,-0.00407250
27.325000,-0.00405203
27.330000,-0.00369462
27.335000,-0.00302408
27.340000,-0.00287493
27.345000,-0.00266165
27.350000,-0.00280952
27.355000,-0.00271056
27.360000,-0.00226903
27.365000,-0.00257597
27.370000,-0.00242975
27.375000,-0.00222700
27.380000,-0.00253472
27.385000,-0.00291295
27.390000,-0.00203792
27.395000,-0.00147594
27.400000,-0.00150760
27.405000,-0.00138948
27.410000,-0.00086714
27.415000,-0.00125603
27.420000,-0.00115341
27.425000,-0.00062245
27.430000,-0.00094092
27.435000,-0.00073363
27.440000,-0.00160803
27.445000,-0.00145625
27.450000,-0.00140751
27.455000,-0.00036537
27.460000,-0.00018809
27.465000,-0.00036072
27.470000,-0.00004293
27.475000,0.00010585
27.480000,-0.00033284
27.485000,-0.00028443
27.490000,0.00069789
27.495000,0.00090446
27.500000,0.00015676
27.505000,0.00004468
27.510000,0.00023846
27.515000,0.00018909
27.520000,0.00087843
27.525000,0.00064177
27.530000,0.00140377
27.535000,0.00104398
27.540000,0.00099181
27.545000,0.00150391
27.550000,0.00065715
27.555000,0.00017782
27.560000,0.00041408
27.565000,0.00107904
27.570000,0.00068394
27.575000,0.00088717
27.580000,0.00026208
27.585000,0.00046537
27.590000,0.00115045
27.595000,0.00091839
27.600000,0.00061321
27.605000,0.00115081
27.610000,0.00138079
27.615000,0.00173881
27.620000,0.00216467
27.625000,0.00196699
27.630000,0.00228622
27.635000,0.00296820
27.640000,0.00259492
27.645000,0.00281886
27.650000,0.00241488
27.655000,0.00289315
27.660000,0.00293388
27.665000,0.00210436
27.670000,0.00199044
27.675000,0.00154659
27.680000,0.00174694
27.685000,0.00147629
27.690000,0.00124070
27.695000,0.00136853
27.700000,0.00097762
27.705000,-0.00043653
27.710000,-0.00078871
27.715000,-0.00114387
27.720000,-0.00051252
27.725000,-0.00133674
27.730000,-0.00056667
27.735000,-0.00056222
27.740000,-0.00043171
27.745000,-0.00056547
27.750000,-0.00069616
27.755000,-0.00099645
27.760000,-0.00010506
27.765000,-0.00047478
27.770000,-0.00030340
27.775000,-0.00025569
27.780000,-0.00028054
27.785000,0.00013039
27.790000,0.00032373
27.795000,-0.00052439
27.800000,-0.00130036
27.805000,-0.00152282
27.810000,-0.00087273
27.815000,-0.00001710
27.820000,-0.00020717
27.825000,-0.00020069
27.830000,-0.00072447
27.835000,-0.00057504
27.840000,-0.00044136
27.845000,-0.00072707
27.850000,-0.00077021
27.855000,-0.00054390
27.860000,0.00021925
27.865000,0.00104732
27.870000,0.00213574
27.875000,0.00175295
27.880000,0.00067073
27.885000,0.00064853
27.890000,0.00008031
27.895000,0.00026009
27.900000,0.00005665
27.905000,-0.00031152
27.910000,-0.00036342
27.915000,0.00006227
27.920000,0.00019014
27.925000,0.00014116
27.930000,-0.00026392
27.935000,-0.00078025
27.940000,-0.00062271
27.945000,-0.00080592
27.950000,-0.00122869
27.955000,-0.00096868
27.960000,-0.00095321
27.965000,-0.00105597
27.970000,-0.00034602
27.975000,-0.00062565
27.980000,-0.00019481
27.985000,-0.00013503
27.990000,0.00005304
27.995000,0.00008740
28.000000,0.00049162
28.005000,0.00111780
28.010000,0.00049776
28.015000,0.00097677
28.020000,0.00080031
28.025000,0.00089837
28.030000,0.00096168
28.035000,0.00067185
28.040000,0.00037278
28.045000,0.00040645
28.050000,0.00009960
28.055000,0.00035566
28.060000,-0.00032632
28.065000,-0.00042429
28.070000,0.00013893
28.075000,0.00003018
28.080000,-0.00039559
28.085000,-0.00044334
28.090000,-0.00087525
28.095000,-0.00053966
28.100000,-0.00049268
28.105000,-0.00059577
28.110000,-0.00029805
28.115000,-0.00033694
28.120000,-0.00063252
28.125000,-0.00075989
28.130000,-0.00106587
28.135000,-0.00148879
28.140000,-0.00118561
28.145000,-0.00141551
28.150000,-0.00161341
28.155000,-0.00117705
28.160000,-0.00167275
28.165000,-0.00193453
28.170000,-0.00207030
28.175000,-0.00132231
28.180000,-0.00131856
28.185000,-0.00116918
28.190000,-0.00106961
28.195000,-0.00150176
28.200000,-0.00125893
28.205000,-0.00082985
28.210000,-0.00007057
28.215000,-0.00011332
28.220000,0.00016505
28.225000,0.00056020
28.230000,0.00059444
28.235000,0.00144508
28.240000,0.00219456
28.245000,0.00270913
28.250000,0.00209900
28.255000,0.00190976
28.260000,0.00213162
28.265000,0.00206288
28.270000,0.00127521
28.275000,0.00128527
28.280000,0.00200822
28.285000,0.00254854
28.290000,0.00274642
28.295000,0.00262326
28.300000,0.00246706
28.305000,0.00242605
28.310000,0.00206912
28.315000,0.00173067
28.320000,0.00166022
28.325000,0.00233261
28.330000,0.00239302
28.335000,0.00232095
28.340000,0.00257696
28.345000,0.00305010
28.350000,0.00330206
28.355000,0.00267165
28.360000,0.00314372
28.365000,0.00326069
28.370000,0.00253597
28.375000,0.00219265
28.380000,0.00114388
28.385000,0.00067092
28.390000,0.00049992
28.395000,0.00048826
28.400000,0.00021601
28.405000,0.00018633
28.410000,-0.00011215
28.415000,-0.00003201
28.420000,-0.00011639
28.425000,0.00004273
28.430000,0.00033214
28.435000,0.00053820
28.440000,0.00036030
28.445000,-0.00038151
28.450000,-0.00023401
28.455000,-0.00082437
28.460000,-0.00054125
28.465000,-0.00010777
28.470000,0.00024268
28.475000,0.00067030
28.480000,0.00102440
28.485000,0.00062224
28.490000,0.00007103
28.495000,-0.00080411
28.500000,-0.00076607
28.505000,-0.00058892
28.510000,-0.00045852
28.515000,-0.00048357
28.520000,-0.00011101
28.525000,-0.00000685
28.530000,-0.00062276
28.535000,-0.00113425
28.540000,-0.00063259
28.545000,-0.00041708
28.550000,-0.00094666
28.555000,-0.00042304
28.560000,-0.00055628
28.565000,-0.00008134
28.570000,-0.00023257
28.575000,0.00021817
28.580000,0.00050886
28.585000,0.00033124
28.590000,0.00015367
28.595000,0.00065362
28.600000,0.00076694
28.605000,0.00033670
28.610000,-0.00003692
28.615000,-0.00021873
28.620000,-0.00027416
28.625000,-0.00071155
28.630000,-0.00005210
28.635000,-0.00039202
28.640000,-0.00075352
28.645000,-0.00139421
28.650000,-0.00139257
28.655000,-0.00143628
28.660000,-0.00109410
28.665000,-0.00120381
28.670000,-0.00114743
28.675000,-0.00113071
28.680000,-0.00105542
28.685000,-0.00112266
28.690000,-0.00127918
28.695000,-0.00111979
28.700000,-0.00063171
28.705000,0.00035155
28.710000,-0.00000593
28.715000,-0.00029130
28.720000,-0.00028739
28.725000,0.00007624
28.730000,0.00020021
28.735000,0.00000941
28.740000,0.00034812
28.745000,-0.00011013
28.750000,-0.00020710
28.755000,-0.00046302
28.760000,-0.00077232
28.765000,-0.00118386
28.770000,-0.00133940
28.775000,-0.00149990
28.780000,-0.00194375
28.785000,-0.00235273
28.790000,-0.00248680
28.795000,-0.00216647
28.800000,-0.00243951
28.805000,-0.00214838
28.810000,-0.00199194
28.815000,-0.00167388
28.820000,-0.00211018
28.825000,-0.00225623
28.830000,-0.00187124
28.835000,-0.00102840
28.840000,-0.00112338
28.845000,-0.00158952
28.850000,-0.00133543
28.855000,-0.00070631
28.860000,-0.00052958
28.865000,-0.00065874
28.870000,-0.00078071
28.875000,-0.00031420
28.880000,0.00064353
28.885000,0.00118676
28.890000,0.00143198
28.895000,0.00160877
28.900000,0.00157027
28.905000,0.00160488
28.910000,0.00154237
28.915000,0.00089085
28.920000,0.00006172
28.925000,0.00024692
28.930000,0.00020175
28.935000,-0.00001717
28.940000,0.00006373
28.945000,0.00014232
28.950000,-0.00019660
28.955000,-0.00058111
28.960000,-0.00028671
28.965000,-0.00059214
28.970000,-0.00050667
28.975000,-0.00045330
28.980000,-0.00052249
28.985000,-0.00057030
28.990000,-0.00054827
28.995000,-0.00053501
29.000000,-0.00088480
29.005000,-0.00089417
29.010000,-0.00061446
29.015000,-0.00002438
29.020000,0.00048327
29.025000,-0.00031427
29.030000,0.00005816
29.035000,0.00008620
29.040000,-0.00024803
29.045000,-0.00028301
29.050000,0.00018640
29.055000,0.00027024
29.060000,0.00014472
29.065000,-0.00008912
29.070000,-0.00012520
29.075000,-0.00019304
29.080000,-0.00048287
29.085000,-0.00097916
29.090000,-0.00123746
29.095000,-0.00107337
29.100000,-0.00174114
29.105000,-0.00196604
29.110000,-0.00107074
29.115000,-0.00080865
29.120000,-0.00010941
29.125000,0.00027911
29.130000,0.00065962
29.135000,0.00092673
29.140000,0.00075658
29.145000,0.00084248
29.150000,0.00133961
29.155000,0.00140992
29.160000,0.00128474
29.165000,0.00123380
29.170000,0.00167663
29.175000,0.00120123
29.180000,0.00177080
29.185000,0.00161779
29.190000,0.00148950
29.195000,0.00126958
29.200000,0.00126144
29.205000,0.00122839
29.210000,0.00129684
29.215000,0.00109443
29.220000,0.00066800
29.225000,0.00040829
29.230000,0.00004744
29.235000,-0.00043621
29.240000,-0.00029642
29.245000,-0.00015498
29.250000,-0.00073934
29.255000,-0.00109333
29.260000,-0.00072780
29.265000,-0.00052208
29.270000,-0.00009781
29.275000,-0.00037131
29.280000,-0.00109069
29.285000,-0.00158279
29.290000,-0.00140331
29.295000,-0.00174429
29.300000,-0.00118618
29.305000,-0.00110511
29.310000,-0.00089067
29.315000,-0.00061871
29.320000,-0.00021052
29.325000,-0.00011853
29.330000,0.00005226
29.335000,-0.00049241
29.340000,-0.00078467
29.345000,-0.00057356
29.350000,-0.00046232
29.355000,-0.00051970
29.360000,-0.00069326
29.365000,-0.00040326
29.370000,-0.00027250
29.375000,-0.00033215
29.380000,0.00035380
29.385000,0.00029497
29.390000,0.00010746
29.395000,0.00051850
29.400000,0.00024762
29.405000,0.00006012
29.410000,0.00020414
29.415000,0.00074288
29.420000,0.00060865
29.425000,-0.00001509
29.430000,0.00036749
29.435000,0.00037407
29.440000,0.00067874
29.445000,0.00082928
29.450000,0.00120872
29.455000,0.00121598
29.460000,0.00063629
29.465000,0.00059569
29.470000,0.00104964
29.475000,0.00154630
29.480000,0.00185042
29.485000,0.00184520
29.490000,0.00143791
29.495000,0.00183451
29.500000,0.00144128
29.505000,0.00137171
29.510000,0.00122314
29.515000,0.00130421
29.520000,0.00140549
29.525000,0.00216947
29.530000,0.00250922
29.535000,0.00235327
29.540000,0.00213569
29.545000,0.00165473
29.550000,0.00177201
29.555000,0.00112530
29.560000,0.00057891
29.565000,0.00047217
29.570000,0.00046814
29.575000,0.00027814
29.580000,0.00041750
29.585000,0.00023443
29.590000,0.00061016
29.595000,0.00068509
29.600000,0.00050924
29.605000,0.00018821
29.610000,0.00067488
29.615000,0.00048441
29.620000,-0.00001670
29.625000,0.00014869
29.630000,-0.00005137
29.635000,0.00061770
29.640000,0.00042358
29.645000,-0.00000375
29.650000,-0.00046710
29.655000,-0.00103623
29.660000,-0.00079403
29.665000,-0.00021949
29.670000,-0.00013751
29.675000,-0.00021204
29.680000,-0.00051161
29.685000,-0.00026217
29.690000,-0.00060620
29.695000,-0.00073917
29.700000,-0.00079077
29.705000,-0.00042557
29.710000,-0.00017190
29.715000,0.00026403
29.720000,0.00093429
29.725000,0.00087112
29.730000,0.00142010
29.735000,0.00182602
29.740000,0.00183820
29.745000,0.00218229
29.750000,0.00239267
29.755000,0.00277222
29.760000,0.00193285
29.765000,0.00156933
29.770000,0.00110741
29.775000,0.00111075
29.780000,0.00110357
29.785000,0.00066787
29.790000,0.00041126
29.795000,0.00039434
29.800000,0.00029443
29.805000,0.00024439
29.810000,0.00008213
29.815000,-0.00029396
29.820000,-0.00014768
29.825000,-0.00054391
29.830000,-0.00033203
29.835000,-0.00028302
29.840000,-0.00003759
29.845000,0.00018891
29.850000,-0.00025476
29.855000,-0.00060270
29.860000,-0.00126436
29.865000,-0.00163683
29.870000,-0.00188984
29.875000,-0.00159281
29.880000,-0.00138859
29.885000,-0.00181535
29.890000,-0.00153665
29.895000,-0.00163202
29.900000,-0.00150184
29.905000,-0.00141306
29.910000,-0.00141193
29.915000,-0.00100913
29.920000,-0.00134205
29.925000,-0.00110663
29.930000,-0.00066520
29.935000,-0.00071127
29.940000,-0.00081995
29.945000,-0.00101826
29.950000,-0.00089215
29.955000,-0.00073770
29.960000,-0.00060117
29.965000,-0.00114350
29.970000,-0.00063778
29.975000,-0.00035313
29.980000,-0.00036344
29.985000,-0.00018404
29.990000,-0.00051635
29.995000,-0.00037338
30.000000,-0.00053961
